"team_name" "team_id" "year" "Season" "opponent_id" "Indicator"
"Syracuse" 688 2003 "2002-2003" 688 1
"Syracuse" 688 2004 "2003-2004" 688 1
"Syracuse" 688 2005 "2004-2005" 688 1
"Syracuse" 688 2006 "2005-2006" 688 1
"Syracuse" 688 2007 "2006-2007" 688 1
"Syracuse" 688 2008 "2007-2008" 688 1
"Syracuse" 688 2009 "2008-2009" 688 1
"Syracuse" 688 2010 "2009-2010" 688 1
"Syracuse" 688 2011 "2010-2011" 688 1
"Syracuse" 688 2012 "2011-2012" 688 1
"Syracuse" 688 2013 "2012-2013" 688 1
"Syracuse" 688 2014 "2013-2014" 688 1
"Syracuse" 688 2015 "2014-2015" 688 1
"Syracuse" 688 2016 "2015-2016" 688 1
"Syracuse" 688 2017 "2016-2017" 688 1
"Syracuse" 688 2018 "2017-2018" 688 1
"Syracuse" 688 2019 "2018-2019" 688 1
"TCU" 698 1982 "1981-1982" 698 1
"TCU" 698 1983 "1982-1983" 698 1
"TCU" 698 1984 "1983-1984" 698 1
"TCU" 698 1985 "1984-1985" 698 1
"TCU" 698 1986 "1985-1986" 698 1
"TCU" 698 1987 "1986-1987" 698 1
"TCU" 698 1988 "1987-1988" 698 1
"TCU" 698 1989 "1988-1989" 698 1
"TCU" 698 1990 "1989-1990" 698 1
"TCU" 698 1991 "1990-1991" 698 1
"TCU" 698 1992 "1991-1992" 698 1
"TCU" 698 1993 "1992-1993" 698 1
"TCU" 698 1994 "1993-1994" 698 1
"TCU" 698 1995 "1994-1995" 698 1
"TCU" 698 1996 "1995-1996" 698 1
"TCU" 698 1997 "1996-1997" 698 1
"TCU" 698 1998 "1997-1998" 698 1
"TCU" 698 1999 "1998-1999" 698 1
"TCU" 698 2000 "1999-2000" 698 1
"TCU" 698 2001 "2000-2001" 698 1
"TCU" 698 2002 "2001-2002" 698 1
"TCU" 698 2003 "2002-2003" 698 1
"TCU" 698 2004 "2003-2004" 698 1
"TCU" 698 2005 "2004-2005" 698 1
"TCU" 698 2006 "2005-2006" 698 1
"TCU" 698 2007 "2006-2007" 698 1
"TCU" 698 2008 "2007-2008" 698 1
"TCU" 698 2009 "2008-2009" 698 1
"TCU" 698 2010 "2009-2010" 698 1
"TCU" 698 2011 "2010-2011" 698 1
"TCU" 698 2012 "2011-2012" 698 1
"TCU" 698 2013 "2012-2013" 698 1
"TCU" 698 2014 "2013-2014" 698 1
"TCU" 698 2015 "2014-2015" 698 1
"TCU" 698 2016 "2015-2016" 698 1
"TCU" 698 2017 "2016-2017" 698 1
"TCU" 698 2018 "2017-2018" 698 1
"TCU" 698 2019 "2018-2019" 698 1
"Temple" 690 1982 "1981-1982" 690 1
"Temple" 690 1983 "1982-1983" 690 1
"Temple" 690 1984 "1983-1984" 690 1
"Temple" 690 1985 "1984-1985" 690 1
"Temple" 690 1986 "1985-1986" 690 1
"Temple" 690 1987 "1986-1987" 690 1
"Temple" 690 1988 "1987-1988" 690 1
"Temple" 690 1989 "1988-1989" 690 1
"Temple" 690 1990 "1989-1990" 690 1
"Temple" 690 1991 "1990-1991" 690 1
"Temple" 690 1992 "1991-1992" 690 1
"Temple" 690 1993 "1992-1993" 690 1
"Temple" 690 1994 "1993-1994" 690 1
"Temple" 690 1995 "1994-1995" 690 1
"Temple" 690 1996 "1995-1996" 690 1
"Temple" 690 1997 "1996-1997" 690 1
"Temple" 690 1998 "1997-1998" 690 1
"Temple" 690 1999 "1998-1999" 690 1
"Temple" 690 2000 "1999-2000" 690 1
"Temple" 690 2001 "2000-2001" 690 1
"Temple" 690 2002 "2001-2002" 690 1
"Temple" 690 2003 "2002-2003" 690 1
"Temple" 690 2004 "2003-2004" 690 1
"Temple" 690 2005 "2004-2005" 690 1
"Temple" 690 2006 "2005-2006" 690 1
"Temple" 690 2007 "2006-2007" 690 1
"Temple" 690 2008 "2007-2008" 690 1
"Temple" 690 2009 "2008-2009" 690 1
"Temple" 690 2010 "2009-2010" 690 1
"Temple" 690 2011 "2010-2011" 690 1
"Temple" 690 2012 "2011-2012" 690 1
"Temple" 690 2013 "2012-2013" 690 1
"Temple" 690 2014 "2013-2014" 690 1
"Temple" 690 2015 "2014-2015" 690 1
"Temple" 690 2016 "2015-2016" 690 1
"Temple" 690 2017 "2016-2017" 690 1
"Temple" 690 2018 "2017-2018" 690 1
"Temple" 690 2019 "2018-2019" 690 1
"Tennessee" 694 1982 "1981-1982" 694 1
"Tennessee" 694 1983 "1982-1983" 694 1
"Tennessee" 694 1984 "1983-1984" 694 1
"Tennessee" 694 1985 "1984-1985" 694 1
"Tennessee" 694 1986 "1985-1986" 694 1
"Tennessee" 694 1987 "1986-1987" 694 1
"Tennessee" 694 1988 "1987-1988" 694 1
"Tennessee" 694 1989 "1988-1989" 694 1
"Tennessee" 694 1990 "1989-1990" 694 1
"Tennessee" 694 1991 "1990-1991" 694 1
"Tennessee" 694 1992 "1991-1992" 694 1
"Tennessee" 694 1993 "1992-1993" 694 1
"Tennessee" 694 1994 "1993-1994" 694 1
"Tennessee" 694 1995 "1994-1995" 694 1
"Tennessee" 694 1996 "1995-1996" 694 1
"Tennessee" 694 1997 "1996-1997" 694 1
"Tennessee" 694 1998 "1997-1998" 694 1
"Tennessee" 694 1999 "1998-1999" 694 1
"Tennessee" 694 2000 "1999-2000" 694 1
"Tennessee" 694 2001 "2000-2001" 694 1
"Tennessee" 694 2002 "2001-2002" 694 1
"Tennessee" 694 2003 "2002-2003" 694 1
"Tennessee" 694 2004 "2003-2004" 694 1
"Tennessee" 694 2005 "2004-2005" 694 1
"Tennessee" 694 2006 "2005-2006" 694 1
"Tennessee" 694 2007 "2006-2007" 694 1
"Tennessee" 694 2008 "2007-2008" 694 1
"Tennessee" 694 2009 "2008-2009" 694 1
"Tennessee" 694 2010 "2009-2010" 694 1
"Tennessee" 694 2011 "2010-2011" 694 1
"Tennessee" 694 2012 "2011-2012" 694 1
"Tennessee" 694 2013 "2012-2013" 694 1
"Tennessee" 694 2014 "2013-2014" 694 1
"Tennessee" 694 2015 "2014-2015" 694 1
"Tennessee" 694 2016 "2015-2016" 694 1
"Tennessee" 694 2017 "2016-2017" 694 1
"Tennessee" 694 2018 "2017-2018" 694 1
"Tennessee" 694 2019 "2018-2019" 694 1
"Tennessee St." 691 1982 "1981-1982" 691 1
"Tennessee St." 691 1983 "1982-1983" 691 1
"Tennessee St." 691 1984 "1983-1984" 691 1
"Tennessee St." 691 1985 "1984-1985" 691 1
"Tennessee St." 691 1986 "1985-1986" 691 1
"Tennessee St." 691 1987 "1986-1987" 691 1
"Tennessee St." 691 1988 "1987-1988" 691 1
"Tennessee St." 691 1989 "1988-1989" 691 1
"Tennessee St." 691 1990 "1989-1990" 691 1
"Tennessee St." 691 1991 "1990-1991" 691 1
"Tennessee St." 691 1992 "1991-1992" 691 1
"Tennessee St." 691 1993 "1992-1993" 691 1
"Tennessee St." 691 1994 "1993-1994" 691 1
"Tennessee St." 691 1995 "1994-1995" 691 1
"Tennessee St." 691 1996 "1995-1996" 691 1
"Tennessee St." 691 1997 "1996-1997" 691 1
"Tennessee St." 691 1998 "1997-1998" 691 1
"Tennessee St." 691 1999 "1998-1999" 691 1
"Tennessee St." 691 2000 "1999-2000" 691 1
"Tennessee St." 691 2001 "2000-2001" 691 1
"Tennessee St." 691 2002 "2001-2002" 691 1
"Tennessee St." 691 2003 "2002-2003" 691 1
"Tennessee St." 691 2004 "2003-2004" 691 1
"Tennessee St." 691 2005 "2004-2005" 691 1
"Tennessee St." 691 2006 "2005-2006" 691 1
"Tennessee St." 691 2007 "2006-2007" 691 1
"Tennessee St." 691 2008 "2007-2008" 691 1
"Tennessee St." 691 2009 "2008-2009" 691 1
"Tennessee St." 691 2010 "2009-2010" 691 1
"Tennessee St." 691 2011 "2010-2011" 691 1
"Tennessee St." 691 2012 "2011-2012" 691 1
"Tennessee St." 691 2013 "2012-2013" 691 1
"Tennessee St." 691 2014 "2013-2014" 691 1
"Tennessee St." 691 2015 "2014-2015" 691 1
"Tennessee St." 691 2016 "2015-2016" 691 1
"Tennessee St." 691 2017 "2016-2017" 691 1
"Tennessee St." 691 2018 "2017-2018" 691 1
"Tennessee St." 691 2019 "2018-2019" 691 1
"Tennessee Tech" 692 1982 "1981-1982" 692 1
"Tennessee Tech" 692 1983 "1982-1983" 692 1
"Tennessee Tech" 692 1984 "1983-1984" 692 1
"Tennessee Tech" 692 1985 "1984-1985" 692 1
"Tennessee Tech" 692 1986 "1985-1986" 692 1
"Tennessee Tech" 692 1987 "1986-1987" 692 1
"Tennessee Tech" 692 1988 "1987-1988" 692 1
"Tennessee Tech" 692 1989 "1988-1989" 692 1
"Tennessee Tech" 692 1990 "1989-1990" 692 1
"Tennessee Tech" 692 1991 "1990-1991" 692 1
"Tennessee Tech" 692 1992 "1991-1992" 692 1
"Tennessee Tech" 692 1993 "1992-1993" 692 1
"Tennessee Tech" 692 1994 "1993-1994" 692 1
"Tennessee Tech" 692 1995 "1994-1995" 692 1
"Tennessee Tech" 692 1996 "1995-1996" 692 1
"Tennessee Tech" 692 1997 "1996-1997" 692 1
"Tennessee Tech" 692 1998 "1997-1998" 692 1
"Tennessee Tech" 692 1999 "1998-1999" 692 1
"Tennessee Tech" 692 2000 "1999-2000" 692 1
"Tennessee Tech" 692 2001 "2000-2001" 692 1
"Tennessee Tech" 692 2002 "2001-2002" 692 1
"Tennessee Tech" 692 2003 "2002-2003" 692 1
"Tennessee Tech" 692 2004 "2003-2004" 692 1
"Tennessee Tech" 692 2005 "2004-2005" 692 1
"Tennessee Tech" 692 2006 "2005-2006" 692 1
"Tennessee Tech" 692 2007 "2006-2007" 692 1
"Tennessee Tech" 692 2008 "2007-2008" 692 1
"Tennessee Tech" 692 2009 "2008-2009" 692 1
"Tennessee Tech" 692 2010 "2009-2010" 692 1
"Tennessee Tech" 692 2011 "2010-2011" 692 1
"Tennessee Tech" 692 2012 "2011-2012" 692 1
"Tennessee Tech" 692 2013 "2012-2013" 692 1
"Tennessee Tech" 692 2014 "2013-2014" 692 1
"Tennessee Tech" 692 2015 "2014-2015" 692 1
"Tennessee Tech" 692 2016 "2015-2016" 692 1
"Tennessee Tech" 692 2017 "2016-2017" 692 1
"Tennessee Tech" 692 2018 "2017-2018" 692 1
"Tennessee Tech" 692 2019 "2018-2019" 692 1
"Texas" 703 1982 "1981-1982" 703 1
"Texas" 703 1983 "1982-1983" 703 1
"Texas" 703 1984 "1983-1984" 703 1
"Texas" 703 1985 "1984-1985" 703 1
"Texas" 703 1986 "1985-1986" 703 1
"Texas" 703 1987 "1986-1987" 703 1
"Texas" 703 1988 "1987-1988" 703 1
"Texas" 703 1989 "1988-1989" 703 1
"Texas" 703 1990 "1989-1990" 703 1
"Texas" 703 1991 "1990-1991" 703 1
"Texas" 703 1992 "1991-1992" 703 1
"Texas" 703 1993 "1992-1993" 703 1
"Texas" 703 1994 "1993-1994" 703 1
"Texas" 703 1995 "1994-1995" 703 1
"Texas" 703 1996 "1995-1996" 703 1
"Texas" 703 1997 "1996-1997" 703 1
"Texas" 703 1998 "1997-1998" 703 1
"Texas" 703 1999 "1998-1999" 703 1
"Texas" 703 2000 "1999-2000" 703 1
"Texas" 703 2001 "2000-2001" 703 1
"Texas" 703 2002 "2001-2002" 703 1
"Texas" 703 2003 "2002-2003" 703 1
"Texas" 703 2004 "2003-2004" 703 1
"Texas" 703 2005 "2004-2005" 703 1
"Texas" 703 2006 "2005-2006" 703 1
"Texas" 703 2007 "2006-2007" 703 1
"Texas" 703 2008 "2007-2008" 703 1
"Texas" 703 2009 "2008-2009" 703 1
"Texas" 703 2010 "2009-2010" 703 1
"Texas" 703 2011 "2010-2011" 703 1
"Texas" 703 2012 "2011-2012" 703 1
"Texas" 703 2013 "2012-2013" 703 1
"Texas" 703 2014 "2013-2014" 703 1
"Texas" 703 2015 "2014-2015" 703 1
"Texas" 703 2016 "2015-2016" 703 1
"Texas" 703 2017 "2016-2017" 703 1
"Texas" 703 2018 "2017-2018" 703 1
"Texas" 703 2019 "2018-2019" 703 1
"Texas A&M" 697 1982 "1981-1982" 697 1
"Texas A&M" 697 1983 "1982-1983" 697 1
"Texas A&M" 697 1984 "1983-1984" 697 1
"Texas A&M" 697 1985 "1984-1985" 697 1
"Texas A&M" 697 1986 "1985-1986" 697 1
"Texas A&M" 697 1987 "1986-1987" 697 1
"Texas A&M" 697 1988 "1987-1988" 697 1
"Texas A&M" 697 1989 "1988-1989" 697 1
"Texas A&M" 697 1990 "1989-1990" 697 1
"Texas A&M" 697 1991 "1990-1991" 697 1
"Texas A&M" 697 1992 "1991-1992" 697 1
"Texas A&M" 697 1993 "1992-1993" 697 1
"Texas A&M" 697 1994 "1993-1994" 697 1
"Texas A&M" 697 1995 "1994-1995" 697 1
"Texas A&M" 697 1996 "1995-1996" 697 1
"Texas A&M" 697 1997 "1996-1997" 697 1
"Texas A&M" 697 1998 "1997-1998" 697 1
"Texas A&M" 697 1999 "1998-1999" 697 1
"Texas A&M" 697 2000 "1999-2000" 697 1
"Texas A&M" 697 2001 "2000-2001" 697 1
"Texas A&M" 697 2002 "2001-2002" 697 1
"Texas A&M" 697 2003 "2002-2003" 697 1
"Texas A&M" 697 2004 "2003-2004" 697 1
"Texas A&M" 697 2005 "2004-2005" 697 1
"Texas A&M" 697 2006 "2005-2006" 697 1
"Texas A&M" 697 2007 "2006-2007" 697 1
"Texas A&M" 697 2008 "2007-2008" 697 1
"Texas A&M" 697 2009 "2008-2009" 697 1
"Texas A&M" 697 2010 "2009-2010" 697 1
"Texas A&M" 697 2011 "2010-2011" 697 1
"Texas A&M" 697 2012 "2011-2012" 697 1
"Texas A&M" 697 2013 "2012-2013" 697 1
"Texas A&M" 697 2014 "2013-2014" 697 1
"Texas A&M" 697 2015 "2014-2015" 697 1
"Texas A&M" 697 2016 "2015-2016" 697 1
"Texas A&M" 697 2017 "2016-2017" 697 1
"Texas A&M" 697 2018 "2017-2018" 697 1
"Texas A&M" 697 2019 "2018-2019" 697 1
"Texas Southern" 699 1982 "1981-1982" 699 1
"Texas Southern" 699 1983 "1982-1983" 699 1
"Texas Southern" 699 1984 "1983-1984" 699 1
"Texas Southern" 699 1985 "1984-1985" 699 1
"Texas Southern" 699 1986 "1985-1986" 699 1
"Texas Southern" 699 1987 "1986-1987" 699 1
"Texas Southern" 699 1988 "1987-1988" 699 1
"Texas Southern" 699 1989 "1988-1989" 699 1
"Texas Southern" 699 1990 "1989-1990" 699 1
"Texas Southern" 699 1991 "1990-1991" 699 1
"Texas Southern" 699 1992 "1991-1992" 699 1
"Texas Southern" 699 1993 "1992-1993" 699 1
"Texas Southern" 699 1994 "1993-1994" 699 1
"Texas Southern" 699 1995 "1994-1995" 699 1
"Texas Southern" 699 1996 "1995-1996" 699 1
"Texas Southern" 699 1997 "1996-1997" 699 1
"Texas Southern" 699 1998 "1997-1998" 699 1
"Texas Southern" 699 1999 "1998-1999" 699 1
"Texas Southern" 699 2000 "1999-2000" 699 1
"Texas Southern" 699 2002 "2001-2002" 699 1
"Texas Southern" 699 2003 "2002-2003" 699 1
"Texas Southern" 699 2004 "2003-2004" 699 1
"Texas Southern" 699 2005 "2004-2005" 699 1
"Texas Southern" 699 2006 "2005-2006" 699 1
"Texas Southern" 699 2007 "2006-2007" 699 1
"Texas Southern" 699 2008 "2007-2008" 699 1
"Texas Southern" 699 2009 "2008-2009" 699 1
"Texas Southern" 699 2010 "2009-2010" 699 1
"Texas Southern" 699 2011 "2010-2011" 699 1
"Texas Southern" 699 2012 "2011-2012" 699 1
"Texas Southern" 699 2013 "2012-2013" 699 1
"Texas Southern" 699 2014 "2013-2014" 699 1
"Texas Southern" 699 2015 "2014-2015" 699 1
"Texas Southern" 699 2016 "2015-2016" 699 1
"Texas Southern" 699 2017 "2016-2017" 699 1
"Texas Southern" 699 2018 "2017-2018" 699 1
"Texas Southern" 699 2019 "2018-2019" 699 1
"Texas St." 670 1985 "1984-1985" 670 1
"Texas St." 670 1986 "1985-1986" 670 1
"Texas St." 670 1987 "1986-1987" 670 1
"Texas St." 670 1988 "1987-1988" 670 1
"Texas St." 670 1989 "1988-1989" 670 1
"Texas St." 670 1990 "1989-1990" 670 1
"Texas St." 670 1991 "1990-1991" 670 1
"Texas St." 670 1992 "1991-1992" 670 1
"Texas St." 670 1993 "1992-1993" 670 1
"Texas St." 670 1994 "1993-1994" 670 1
"Texas St." 670 1995 "1994-1995" 670 1
"Texas St." 670 1996 "1995-1996" 670 1
"Texas St." 670 1997 "1996-1997" 670 1
"Texas St." 670 1998 "1997-1998" 670 1
"Texas St." 670 1999 "1998-1999" 670 1
"Texas St." 670 2000 "1999-2000" 670 1
"Texas St." 670 2001 "2000-2001" 670 1
"Texas St." 670 2002 "2001-2002" 670 1
"Texas St." 670 2003 "2002-2003" 670 1
"Texas St." 670 2004 "2003-2004" 670 1
"Texas St." 670 2005 "2004-2005" 670 1
"Texas St." 670 2006 "2005-2006" 670 1
"Texas St." 670 2007 "2006-2007" 670 1
"Texas St." 670 2008 "2007-2008" 670 1
"Texas St." 670 2009 "2008-2009" 670 1
"Texas St." 670 2010 "2009-2010" 670 1
"Texas St." 670 2011 "2010-2011" 670 1
"Texas St." 670 2012 "2011-2012" 670 1
"Texas St." 670 2013 "2012-2013" 670 1
"Texas St." 670 2014 "2013-2014" 670 1
"Texas St." 670 2015 "2014-2015" 670 1
"Texas St." 670 2016 "2015-2016" 670 1
"Texas St." 670 2017 "2016-2017" 670 1
"Texas St." 670 2018 "2017-2018" 670 1
"Texas St." 670 2019 "2018-2019" 670 1
"Texas Tech" 700 1982 "1981-1982" 700 1
"Texas Tech" 700 1983 "1982-1983" 700 1
"Texas Tech" 700 1984 "1983-1984" 700 1
"Texas Tech" 700 1985 "1984-1985" 700 1
"Texas Tech" 700 1986 "1985-1986" 700 1
"Texas Tech" 700 1987 "1986-1987" 700 1
"Texas Tech" 700 1988 "1987-1988" 700 1
"Texas Tech" 700 1989 "1988-1989" 700 1
"Texas Tech" 700 1990 "1989-1990" 700 1
"Texas Tech" 700 1991 "1990-1991" 700 1
"Texas Tech" 700 1992 "1991-1992" 700 1
"Texas Tech" 700 1993 "1992-1993" 700 1
"Texas Tech" 700 1994 "1993-1994" 700 1
"Texas Tech" 700 1995 "1994-1995" 700 1
"Texas Tech" 700 1996 "1995-1996" 700 1
"Texas Tech" 700 1997 "1996-1997" 700 1
"Texas Tech" 700 1998 "1997-1998" 700 1
"Texas Tech" 700 1999 "1998-1999" 700 1
"Texas Tech" 700 2000 "1999-2000" 700 1
"Texas Tech" 700 2001 "2000-2001" 700 1
"Texas Tech" 700 2002 "2001-2002" 700 1
"Texas Tech" 700 2003 "2002-2003" 700 1
"Texas Tech" 700 2004 "2003-2004" 700 1
"Texas Tech" 700 2005 "2004-2005" 700 1
"Texas Tech" 700 2006 "2005-2006" 700 1
"Texas Tech" 700 2007 "2006-2007" 700 1
"Texas Tech" 700 2008 "2007-2008" 700 1
"Texas Tech" 700 2009 "2008-2009" 700 1
"Texas Tech" 700 2010 "2009-2010" 700 1
"Texas Tech" 700 2011 "2010-2011" 700 1
"Texas Tech" 700 2012 "2011-2012" 700 1
"Texas Tech" 700 2013 "2012-2013" 700 1
"Texas Tech" 700 2014 "2013-2014" 700 1
"Texas Tech" 700 2015 "2014-2015" 700 1
"Texas Tech" 700 2016 "2015-2016" 700 1
"Texas Tech" 700 2017 "2016-2017" 700 1
"Texas Tech" 700 2018 "2017-2018" 700 1
"Texas Tech" 700 2019 "2018-2019" 700 1
"Toledo" 709 1983 "1982-1983" 709 1
"Toledo" 709 1984 "1983-1984" 709 1
"Toledo" 709 1985 "1984-1985" 709 1
"Toledo" 709 1986 "1985-1986" 709 1
"Toledo" 709 1987 "1986-1987" 709 1
"Toledo" 709 1988 "1987-1988" 709 1
"Toledo" 709 1989 "1988-1989" 709 1
"Toledo" 709 1990 "1989-1990" 709 1
"Toledo" 709 1991 "1990-1991" 709 1
"Toledo" 709 1992 "1991-1992" 709 1
"Toledo" 709 1993 "1992-1993" 709 1
"Toledo" 709 1994 "1993-1994" 709 1
"Toledo" 709 1995 "1994-1995" 709 1
"Toledo" 709 1996 "1995-1996" 709 1
"Toledo" 709 1997 "1996-1997" 709 1
"Toledo" 709 1998 "1997-1998" 709 1
"Toledo" 709 1999 "1998-1999" 709 1
"Toledo" 709 2000 "1999-2000" 709 1
"Toledo" 709 2001 "2000-2001" 709 1
"Toledo" 709 2002 "2001-2002" 709 1
"Toledo" 709 2003 "2002-2003" 709 1
"Toledo" 709 2004 "2003-2004" 709 1
"Toledo" 709 2005 "2004-2005" 709 1
"Toledo" 709 2006 "2005-2006" 709 1
"Toledo" 709 2007 "2006-2007" 709 1
"Toledo" 709 2008 "2007-2008" 709 1
"Toledo" 709 2009 "2008-2009" 709 1
"Toledo" 709 2010 "2009-2010" 709 1
"Toledo" 709 2011 "2010-2011" 709 1
"Toledo" 709 2012 "2011-2012" 709 1
"Toledo" 709 2013 "2012-2013" 709 1
"Toledo" 709 2014 "2013-2014" 709 1
"Toledo" 709 2015 "2014-2015" 709 1
"Toledo" 709 2016 "2015-2016" 709 1
"Toledo" 709 2017 "2016-2017" 709 1
"Toledo" 709 2018 "2017-2018" 709 1
"Toledo" 709 2019 "2018-2019" 709 1
"Towson" 711 1982 "1981-1982" 711 1
"Towson" 711 1983 "1982-1983" 711 1
"Towson" 711 1984 "1983-1984" 711 1
"Towson" 711 1985 "1984-1985" 711 1
"Towson" 711 1986 "1985-1986" 711 1
"Towson" 711 1987 "1986-1987" 711 1
"Towson" 711 1988 "1987-1988" 711 1
"Towson" 711 1989 "1988-1989" 711 1
"Towson" 711 1990 "1989-1990" 711 1
"Towson" 711 1991 "1990-1991" 711 1
"Towson" 711 1992 "1991-1992" 711 1
"Towson" 711 1993 "1992-1993" 711 1
"Towson" 711 1994 "1993-1994" 711 1
"Towson" 711 1995 "1994-1995" 711 1
"Towson" 711 1996 "1995-1996" 711 1
"Towson" 711 1997 "1996-1997" 711 1
"Towson" 711 1998 "1997-1998" 711 1
"Towson" 711 1999 "1998-1999" 711 1
"Towson" 711 2000 "1999-2000" 711 1
"Towson" 711 2001 "2000-2001" 711 1
"Towson" 711 2002 "2001-2002" 711 1
"Towson" 711 2003 "2002-2003" 711 1
"Towson" 711 2004 "2003-2004" 711 1
"Towson" 711 2005 "2004-2005" 711 1
"Towson" 711 2006 "2005-2006" 711 1
"Towson" 711 2007 "2006-2007" 711 1
"Towson" 711 2008 "2007-2008" 711 1
"Towson" 711 2009 "2008-2009" 711 1
"Towson" 711 2010 "2009-2010" 711 1
"Towson" 711 2011 "2010-2011" 711 1
"Towson" 711 2012 "2011-2012" 711 1
"Towson" 711 2013 "2012-2013" 711 1
"Towson" 711 2014 "2013-2014" 711 1
"Towson" 711 2015 "2014-2015" 711 1
"Towson" 711 2016 "2015-2016" 711 1
"Towson" 711 2017 "2016-2017" 711 1
"Towson" 711 2018 "2017-2018" 711 1
"Towson" 711 2019 "2018-2019" 711 1
"Troy" 716 1994 "1993-1994" 716 1
"Troy" 716 1995 "1994-1995" 716 1
"Troy" 716 1996 "1995-1996" 716 1
"Troy" 716 1997 "1996-1997" 716 1
"Troy" 716 1998 "1997-1998" 716 1
"Troy" 716 2000 "1999-2000" 716 1
"Troy" 716 2001 "2000-2001" 716 1
"Troy" 716 2002 "2001-2002" 716 1
"Troy" 716 2003 "2002-2003" 716 1
"Troy" 716 2004 "2003-2004" 716 1
"Troy" 716 2005 "2004-2005" 716 1
"Troy" 716 2006 "2005-2006" 716 1
"Troy" 716 2007 "2006-2007" 716 1
"Troy" 716 2008 "2007-2008" 716 1
"Troy" 716 2009 "2008-2009" 716 1
"Troy" 716 2010 "2009-2010" 716 1
"Troy" 716 2011 "2010-2011" 716 1
"Troy" 716 2012 "2011-2012" 716 1
"Troy" 716 2013 "2012-2013" 716 1
"Troy" 716 2014 "2013-2014" 716 1
"Troy" 716 2015 "2014-2015" 716 1
"Troy" 716 2016 "2015-2016" 716 1
"Troy" 716 2017 "2016-2017" 716 1
"Troy" 716 2018 "2017-2018" 716 1
"Troy" 716 2019 "2018-2019" 716 1
"Tulane" 718 1982 "1981-1982" 718 1
"Tulane" 718 1983 "1982-1983" 718 1
"Tulane" 718 1984 "1983-1984" 718 1
"Tulane" 718 1985 "1984-1985" 718 1
"Tulane" 718 1986 "1985-1986" 718 1
"Tulane" 718 1987 "1986-1987" 718 1
"Tulane" 718 1988 "1987-1988" 718 1
"Tulane" 718 1989 "1988-1989" 718 1
"Tulane" 718 1990 "1989-1990" 718 1
"Tulane" 718 1991 "1990-1991" 718 1
"Tulane" 718 1992 "1991-1992" 718 1
"Tulane" 718 1993 "1992-1993" 718 1
"Tulane" 718 1994 "1993-1994" 718 1
"Tulane" 718 1995 "1994-1995" 718 1
"Tulane" 718 1996 "1995-1996" 718 1
"Tulane" 718 1997 "1996-1997" 718 1
"Tulane" 718 1998 "1997-1998" 718 1
"Tulane" 718 1999 "1998-1999" 718 1
"Tulane" 718 2000 "1999-2000" 718 1
"Tulane" 718 2001 "2000-2001" 718 1
"Tulane" 718 2002 "2001-2002" 718 1
"Tulane" 718 2003 "2002-2003" 718 1
"Tulane" 718 2004 "2003-2004" 718 1
"Tulane" 718 2005 "2004-2005" 718 1
"Tulane" 718 2006 "2005-2006" 718 1
"Tulane" 718 2007 "2006-2007" 718 1
"Tulane" 718 2008 "2007-2008" 718 1
"Tulane" 718 2009 "2008-2009" 718 1
"Tulane" 718 2010 "2009-2010" 718 1
"Tulane" 718 2011 "2010-2011" 718 1
"Tulane" 718 2012 "2011-2012" 718 1
"Tulane" 718 2013 "2012-2013" 718 1
"Tulane" 718 2014 "2013-2014" 718 1
"Tulane" 718 2015 "2014-2015" 718 1
"Tulane" 718 2016 "2015-2016" 718 1
"Tulane" 718 2017 "2016-2017" 718 1
"Tulane" 718 2018 "2017-2018" 718 1
"Tulane" 718 2019 "2018-2019" 718 1
"Tulsa" 719 1982 "1981-1982" 719 1
"Tulsa" 719 1983 "1982-1983" 719 1
"Tulsa" 719 1984 "1983-1984" 719 1
"Tulsa" 719 1985 "1984-1985" 719 1
"Tulsa" 719 1986 "1985-1986" 719 1
"Tulsa" 719 1987 "1986-1987" 719 1
"Tulsa" 719 1997 "1996-1997" 719 1
"Tulsa" 719 1998 "1997-1998" 719 1
"Tulsa" 719 1999 "1998-1999" 719 1
"Tulsa" 719 2000 "1999-2000" 719 1
"Tulsa" 719 2001 "2000-2001" 719 1
"Tulsa" 719 2002 "2001-2002" 719 1
"Tulsa" 719 2003 "2002-2003" 719 1
"Tulsa" 719 2004 "2003-2004" 719 1
"Tulsa" 719 2005 "2004-2005" 719 1
"Tulsa" 719 2006 "2005-2006" 719 1
"Tulsa" 719 2007 "2006-2007" 719 1
"Tulsa" 719 2008 "2007-2008" 719 1
"Tulsa" 719 2009 "2008-2009" 719 1
"Tulsa" 719 2010 "2009-2010" 719 1
"Tulsa" 719 2011 "2010-2011" 719 1
"Tulsa" 719 2012 "2011-2012" 719 1
"Tulsa" 719 2013 "2012-2013" 719 1
"Tulsa" 719 2014 "2013-2014" 719 1
"Tulsa" 719 2015 "2014-2015" 719 1
"Tulsa" 719 2016 "2015-2016" 719 1
"Tulsa" 719 2017 "2016-2017" 719 1
"Tulsa" 719 2018 "2017-2018" 719 1
"Tulsa" 719 2019 "2018-2019" 719 1
"UAB" 9 1982 "1981-1982" 9 1
"UAB" 9 1983 "1982-1983" 9 1
"UAB" 9 1984 "1983-1984" 9 1
"UAB" 9 1985 "1984-1985" 9 1
"UAB" 9 1986 "1985-1986" 9 1
"UAB" 9 1987 "1986-1987" 9 1
"UAB" 9 1988 "1987-1988" 9 1
